transactionid,cardid,AmountRange,id_2,id_19,id_20,id_30,id_31,id_33,deviceType,deviceinfo,productcd,card4,card6,addr1,addr2,dist1,dist2,P_emailDomain,R_emailDomain,isFraud
3092525,12544-321-150-226,"(160.5 - 279.5]","(426782 - +inf)","(427.5 - 542.5]","(-inf - 214.5]",Mac,"chrome 63.0",1280x800,desktop,MacOS,R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3092771,12544-321-150-226,"(26.5 - 36.5]","(112122 - 141357.5]","(427.5 - 542.5]","(-inf - 214.5]","iOS 11.2.1","mobile safari 11.0",2208x1242,mobile,"iOS Device",H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_yahoo.com,FALSE
3092907,12544-321-150-226,"(49.5 - 58.5]","(112122 - 141357.5]","(383.5 - 416.5]","(214.5 - 304.5]","Windows 10","edge 16.0",1920x1080,desktop,Windows,H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_yahoo.com,FALSE
3092980,12544-321-150-226,"(49.5 - 58.5]","(63489.5 - 87347]","(175.5 - 252.5]","(-inf - 214.5]","iOS 11.1.1","mobile safari 11.0",1334x750,mobile,"iOS Device",H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_icloud.com,FALSE
3092981,12544-321-150-226,"(58.5 - 75.5]","(87347 - 112122]","(427.5 - 542.5]","(-inf - 214.5]","Windows 10","chrome 63.0",1366x768,desktop,Windows,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_yahoo.com,FALSE
3093184,12544-321-150-226,"(49.5 - 58.5]","(112122 - 141357.5]","(-inf - 175.5]","(416 - 506.5]","Windows 10","chrome 63.0",1920x1080,desktop,Windows,H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_yahoo.com,FALSE
3093251,12544-321-150-226,"(49.5 - 58.5]","(141357.5 - 176963]","(542.5 - +inf)","(416 - 506.5]","iOS 11.0.3","mobile safari 11.0",2048x1536,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3093359,12544-321-150-226,"(116.5 - 160.5]","(63489.5 - 87347]","(383.5 - 416.5]","(326 - 416]","Windows 10","chrome 63.0",1920x1080,desktop,Windows,R,visa,debit,"(204.5 - 264.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3093562,12544-321-150-226,"(116.5 - 160.5]","(63489.5 - 87347]","(175.5 - 252.5]","(507.5 - 549.5]","Windows 7","chrome 63.0",1366x768,desktop,Windows,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3093780,12544-321-150-226,"(75.5 - 100.5]","(87347 - 112122]","(383.5 - 416.5]","(507.5 - 549.5]","Windows 7","ie 11.0 for desktop",1920x1080,desktop,Trident/7.0,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3094130,12544-321-150-226,"(116.5 - 160.5]","(38911.5 - 63489.5]","(542.5 - +inf)","(416 - 506.5]","Windows 10","chrome 63.0",1920x1080,desktop,Windows,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
3094138,12544-321-150-226,"(116.5 - 160.5]","(38911.5 - 63489.5]","(316.5 - 383.5]","(416 - 506.5]","iOS 11.2.1","mobile safari 11.0",1334x750,mobile,"iOS Device",R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3094187,12544-321-150-226,"(160.5 - 279.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]",Mac,"chrome 63.0",1280x800,desktop,MacOS,R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3094234,12544-321-150-226,"(116.5 - 160.5]","(112122 - 141357.5]","(266.5 - 316.5]","(-inf - 214.5]","Windows 10","chrome 62.0",1366x768,desktop,Windows,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3094242,12544-321-150-226,"(58.5 - 75.5]","(141357.5 - 176963]","(265.5 - 266.5]","(506.5 - 507.5]",id_30Null,"mobile safari 9.0",id_33Null,mobile,deviceInfoNull,C,visa,debit,"(290.5 - 291.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_hotmail.com,R_hotmail.com,FALSE
3094649,12544-321-150-226,"(-inf - 26.5]","(141357.5 - 176963]","(266.5 - 316.5]","(-inf - 214.5]","iOS 11.2.1","mobile safari 11.0",2208x1242,mobile,"iOS Device",H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_hotmail.com,R_hotmail.com,FALSE
3094754,12544-321-150-226,"(-inf - 26.5]","(63489.5 - 87347]","(542.5 - +inf)","(507.5 - 549.5]","iOS 10.3.2","mobile safari 10.0",2208x1242,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3095039,12544-321-150-226,"(-inf - 26.5]","(63489.5 - 87347]","(542.5 - +inf)","(214.5 - 304.5]","iOS 10.3.3","mobile safari 10.0",1334x750,mobile,"iOS Device",H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3095915,12544-321-150-226,"(75.5 - 100.5]","(176963 - 224296.5]","(266.5 - 316.5]","(214.5 - 304.5]","Mac OS X 10_10_5","safari generic",1440x900,desktop,MacOS,R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3096201,12544-321-150-226,"(36.5 - 49.5]","(87347 - 112122]","(-inf - 175.5]","(507.5 - 549.5]","Windows 10","edge 16.0",id_33Null,desktop,Windows,H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3096203,12544-321-150-226,"(116.5 - 160.5]","(141357.5 - 176963]","(-inf - 175.5]","(416 - 506.5]","iOS 10.3.3","mobile safari generic",1334x750,mobile,"iOS Device",R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_aol.com,FALSE
3096459,12544-321-150-226,"(116.5 - 160.5]","(141357.5 - 176963]","(427.5 - 542.5]","(-inf - 214.5]","Mac OS X 10_13_2","chrome 63.0",1280x800,desktop,MacOS,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_yahoo.com,FALSE
3097301,12544-321-150-226,"(116.5 - 160.5]","(87347 - 112122]","(266.5 - 316.5]","(214.5 - 304.5]","Windows 10","chrome 63.0",1280x768,desktop,Windows,H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3098180,12544-321-150-226,"(75.5 - 100.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","iOS 11.2.1","mobile safari 11.0",2208x1242,mobile,"iOS Device",H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3098235,12544-321-150-226,"(49.5 - 58.5]","(-inf - 38911.5]","(542.5 - +inf)","(214.5 - 304.5]","iOS 11.1.2","mobile safari 11.0",1334x750,mobile,"iOS Device",H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3098277,12544-321-150-226,"(75.5 - 100.5]","(38911.5 - 63489.5]","(-inf - 175.5]","(416 - 506.5]","Windows 10","edge 15.0",1600x900,desktop,Windows,H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_icloud.com,FALSE
3098592,12544-321-150-226,"(75.5 - 100.5]","(63489.5 - 87347]","(-inf - 175.5]","(214.5 - 304.5]","iOS 10.3.2","mobile safari 10.0",1334x750,mobile,"iOS Device",R,visa,debit,"(314.5 - 325.5]","(86.5 - 87.5]",dist1Null,"(132.5 - 199.5]",P_yahoo.com,R_yahoo.com,FALSE
3098615,12544-321-150-226,"(-inf - 26.5]","(38911.5 - 63489.5]","(427.5 - 542.5]","(214.5 - 304.5]","Windows 8.1","chrome 63.0",1920x1080,desktop,Windows,H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3098617,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(427.5 - 542.5]","(214.5 - 304.5]","Windows 8.1","chrome 63.0",1920x1080,desktop,Windows,H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3098635,12544-321-150-226,"(116.5 - 160.5]","(141357.5 - 176963]","(383.5 - 416.5]","(-inf - 214.5]","iOS 11.1.1","mobile safari 11.0",2208x1242,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_hotmail.com,R_yahoo.com,FALSE
3098658,12544-321-150-226,"(116.5 - 160.5]","(224296.5 - 296641]","(383.5 - 416.5]","(-inf - 214.5]","iOS 11.1.1","mobile safari 11.0",2208x1242,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_hotmail.com,R_yahoo.com,FALSE
3098775,12544-321-150-226,"(160.5 - 279.5]","(63489.5 - 87347]","(316.5 - 383.5]","(416 - 506.5]","Android 6.0.1","chrome 63.0 for android",1280x720,mobile,"SM-G550T Build/MMB29K",R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
3098799,12544-321-150-226,"(116.5 - 160.5]","(296641 - 426782]","(175.5 - 252.5]","(416 - 506.5]","Windows 10","edge 14.0",id_33Null,desktop,Windows,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(0.5 - 6.5]",P_aol.com,R_aol.com,FALSE
3098830,12544-321-150-226,"(-inf - 26.5]","(63489.5 - 87347]","(-inf - 175.5]","(596.5 - +inf)","iOS 11.1.2","mobile safari 11.0",2208x1242,mobile,"iOS Device",H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3099096,12544-321-150-226,"(116.5 - 160.5]","(296641 - 426782]","(427.5 - 542.5]","(-inf - 214.5]","iOS 11.2.1","mobile safari 11.0",1334x750,mobile,"iOS Device",R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,"(0.5 - 6.5]",P_yahoo.com,R_bellsouth.net,FALSE
3099341,12544-321-150-226,"(116.5 - 160.5]","(224296.5 - 296641]","(542.5 - +inf)","(416 - 506.5]","Windows 10","edge 15.0",1366x768,desktop,Windows,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_cox.net,R_cox.net,FALSE
3099644,12544-321-150-226,"(58.5 - 75.5]","(38911.5 - 63489.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 10","chrome 63.0",1920x1080,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,"(7.5 - 19.5]",P_emailDomainNull,R_hotmail.com,FALSE
3099652,12544-321-150-226,"(75.5 - 100.5]","(-inf - 38911.5]","(-inf - 175.5]","(507.5 - 549.5]","iOS 11.2.1","mobile safari 11.0",2732x2048,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_gmail.com,FALSE
3099711,12544-321-150-226,"(75.5 - 100.5]","(112122 - 141357.5]","(427.5 - 542.5]","(416 - 506.5]","Android 7.0","chrome 63.0 for android",id_33Null,mobile,"LG-K428 Build/NRD90U",R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3099768,12544-321-150-226,"(160.5 - 279.5]","(87347 - 112122]","(383.5 - 416.5]","(596.5 - +inf)","Windows 10","edge 15.0",id_33Null,desktop,Windows,R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,"(19.5 - 66.5]",P_yahoo.com,R_anonymous.com,FALSE
3099883,12544-321-150-226,"(-inf - 26.5]","(176963 - 224296.5]","(-inf - 175.5]","(416 - 506.5]","iOS 10.2.1","mobile safari 10.0",2208x1242,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3099933,12544-321-150-226,"(-inf - 26.5]","(141357.5 - 176963]","(-inf - 175.5]","(507.5 - 549.5]","iOS 11.2.1","mobile safari 11.0",1334x750,mobile,"iOS Device",H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_gmail.com,FALSE
3100158,12544-321-150-226,"(-inf - 26.5]","(112122 - 141357.5]","(316.5 - 383.5]","(416 - 506.5]","Windows 7","chrome 63.0",1600x900,desktop,Windows,H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_yahoo.com,FALSE
3100217,12544-321-150-226,"(49.5 - 58.5]","(38911.5 - 63489.5]","(-inf - 175.5]","(416 - 506.5]","iOS 11.2.1","mobile safari 11.0",2208x1242,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3100241,12544-321-150-226,"(49.5 - 58.5]","(38911.5 - 63489.5]","(-inf - 175.5]","(-inf - 214.5]","iOS 11.2.1","mobile safari 11.0",1334x750,mobile,"iOS Device",H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_gmail.com,FALSE
3100410,12544-321-150-226,"(49.5 - 58.5]","(38911.5 - 63489.5]","(-inf - 175.5]","(416 - 506.5]","iOS 11.2.1","mobile safari 11.0",2208x1242,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3100698,12544-321-150-226,"(75.5 - 100.5]","(38911.5 - 63489.5]","(427.5 - 542.5]","(416 - 506.5]","Mac OS X 10_12_6","chrome 62.0",3360x2100,desktop,MacOS,H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
3100704,12544-321-150-226,"(75.5 - 100.5]","(-inf - 38911.5]","(427.5 - 542.5]","(416 - 506.5]","Mac OS X 10_12_6","chrome 62.0",3360x2100,desktop,MacOS,H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
3100722,12544-321-150-226,"(116.5 - 160.5]","(-inf - 38911.5]","(175.5 - 252.5]","(326 - 416]","iOS 11.0.3","mobile safari 11.0",2048x1536,mobile,"iOS Device",H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_aol.com,R_gmail.com,FALSE
3100790,12544-321-150-226,"(75.5 - 100.5]","(141357.5 - 176963]","(266.5 - 316.5]","(214.5 - 304.5]","Windows 10","firefox 57.0",1920x1080,desktop,Windows,R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3101349,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(316.5 - 383.5]","(596.5 - +inf)","iOS 11.2.1","mobile safari 11.0",1334x750,mobile,"iOS Device",H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_gmail.com,FALSE
3101375,12544-321-150-226,"(75.5 - 100.5]","(224296.5 - 296641]","(383.5 - 416.5]","(214.5 - 304.5]","iOS 11.0.1","mobile safari 11.0",2048x1536,mobile,"iOS Device",R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3101421,12544-321-150-226,"(-inf - 26.5]","(63489.5 - 87347]","(316.5 - 383.5]","(416 - 506.5]","Android 7.1.1","chrome 63.0 for android",2961x1442,mobile,"SM-N950U Build/NMF26X",S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3101439,12544-321-150-226,"(58.5 - 75.5]","(224296.5 - 296641]","(427.5 - 542.5]","(-inf - 214.5]","Android 7.1.1","chrome 63.0 for android",1920x1080,mobile,"XT1710-02 Build/NDSS26.118-23-15",H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3101529,12544-321-150-226,"(75.5 - 100.5]","(141357.5 - 176963]","(175.5 - 252.5]","(214.5 - 304.5]","iOS 11.2.1","mobile safari 11.0",2048x1536,mobile,"iOS Device",R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(626.5 - +inf)",P_gmail.com,R_gmail.com,FALSE
3101729,12544-321-150-226,"(75.5 - 100.5]","(87347 - 112122]","(427.5 - 542.5]","(416 - 506.5]","Mac OS X 10_12_6","chrome 62.0",3360x2100,desktop,MacOS,H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
3101944,12544-321-150-226,"(75.5 - 100.5]","(38911.5 - 63489.5]","(-inf - 175.5]","(416 - 506.5]","Windows 10","chrome 63.0",1920x1080,desktop,Windows,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_anonymous.com,FALSE
3102040,12544-321-150-226,"(49.5 - 58.5]","(63489.5 - 87347]","(542.5 - +inf)","(416 - 506.5]","iOS 10.3.1","mobile safari 10.0",1334x750,mobile,"iOS Device",H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3102105,12544-321-150-226,"(75.5 - 100.5]","(38911.5 - 63489.5]","(316.5 - 383.5]","(416 - 506.5]","iOS 11.2.1","mobile safari 11.0",2208x1242,mobile,"iOS Device",R,visa,debit,"(291.5 - 314.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_cox.net,FALSE
3102632,12544-321-150-226,"(58.5 - 75.5]","(141357.5 - 176963]","(-inf - 175.5]","(507.5 - 549.5]","iOS 10.3.3","mobile safari generic",1136x640,mobile,"iOS Device",R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_aol.com,R_gmail.com,FALSE
3103223,12544-321-150-226,"(116.5 - 160.5]","(63489.5 - 87347]","(316.5 - 383.5]","(416 - 506.5]","Android 7.0","chrome 63.0 for android",1920x1080,mobile,"SM-G935V Build/NRD90M",R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3103280,12544-321-150-226,"(-inf - 26.5]","(87347 - 112122]","(316.5 - 383.5]","(596.5 - +inf)","iOS 11.1.2","mobile safari 11.0",2208x1242,mobile,"iOS Device",H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3103785,12544-321-150-226,"(-inf - 26.5]","(176963 - 224296.5]","(175.5 - 252.5]","(416 - 506.5]","Android 7.0","chrome 63.0 for android",id_33Null,mobile,"SM-G955U Build/NRD90M",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_anonymous.com,FALSE
3104061,12544-321-150-226,"(26.5 - 36.5]","(38911.5 - 63489.5]","(316.5 - 383.5]","(507.5 - 549.5]","iOS 11.1.2","mobile safari 11.0",1334x750,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3104063,12544-321-150-226,"(26.5 - 36.5]","(38911.5 - 63489.5]","(316.5 - 383.5]","(507.5 - 549.5]","iOS 11.1.2","mobile safari 11.0",1334x750,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3104065,12544-321-150-226,"(26.5 - 36.5]","(63489.5 - 87347]","(316.5 - 383.5]","(507.5 - 549.5]","iOS 11.1.2","mobile safari 11.0",1334x750,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3104069,12544-321-150-226,"(26.5 - 36.5]","(38911.5 - 63489.5]","(316.5 - 383.5]","(507.5 - 549.5]","iOS 11.1.2","mobile safari 11.0",1334x750,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3104073,12544-321-150-226,"(26.5 - 36.5]","(112122 - 141357.5]","(316.5 - 383.5]","(507.5 - 549.5]","iOS 11.1.2","mobile safari 11.0",1334x750,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3104884,12544-321-150-226,"(26.5 - 36.5]","(87347 - 112122]","(-inf - 175.5]","(507.5 - 549.5]","Windows 10","edge 16.0",id_33Null,desktop,Windows,H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3106218,12544-321-150-226,"(49.5 - 58.5]","(-inf - 38911.5]","(316.5 - 383.5]","(-inf - 214.5]","Android 7.0","chrome 60.0 for android",id_33Null,mobile,"SM-G955U Build/NRD90M",H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3107286,12544-321-150-226,"(49.5 - 58.5]","(63489.5 - 87347]","(427.5 - 542.5]","(416 - 506.5]","iOS 11.2.1","mobile safari 11.0",2208x1242,mobile,"iOS Device",R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_yahoo.com,FALSE
3107576,12544-321-150-226,"(279.5 - +inf)","(176963 - 224296.5]","(542.5 - +inf)","(214.5 - 304.5]","Mac OS X 10_12_6","safari generic",1280x800,desktop,MacOS,R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_verizon.net,FALSE
3108066,12544-321-150-226,"(-inf - 26.5]","(296641 - 426782]","(316.5 - 383.5]","(416 - 506.5]","iOS 10.3.2","mobile safari 10.0",1334x750,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_cox.net,R_anonymous.com,FALSE
3108251,12544-321-150-226,"(58.5 - 75.5]","(-inf - 38911.5]","(-inf - 175.5]","(507.5 - 549.5]","Windows 10","chrome 63.0",1366x768,desktop,Windows,H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3108629,12544-321-150-226,"(75.5 - 100.5]","(112122 - 141357.5]","(175.5 - 252.5]","(416 - 506.5]","iOS 11.2.1","mobile safari 11.0",2208x1242,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(19.5 - 66.5]",P_gmail.com,R_gmail.com,FALSE
3108984,12544-321-150-226,"(49.5 - 58.5]","(112122 - 141357.5]","(316.5 - 383.5]","(326 - 416]","iOS 11.1.2","mobile safari 11.0",2208x1242,mobile,"iOS Device",R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3109187,12544-321-150-226,"(49.5 - 58.5]","(-inf - 38911.5]","(-inf - 175.5]","(507.5 - 549.5]","iOS 11.1.2","mobile safari 11.0",1334x750,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_ymail.com,R_gmail.com,FALSE
3110321,12544-321-150-226,"(75.5 - 100.5]","(87347 - 112122]","(316.5 - 383.5]","(507.5 - 549.5]","Windows 10","edge 16.0",id_33Null,desktop,Windows,H,visa,debit,"(291.5 - 314.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3110330,12544-321-150-226,"(75.5 - 100.5]","(38911.5 - 63489.5]","(316.5 - 383.5]","(507.5 - 549.5]","Windows 10","edge 16.0",id_33Null,desktop,Windows,H,visa,debit,"(291.5 - 314.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3111008,12544-321-150-226,"(49.5 - 58.5]","(141357.5 - 176963]","(427.5 - 542.5]","(-inf - 214.5]","iOS 11.2.1","mobile safari 11.0",1334x750,mobile,"iOS Device",H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_msn.com,R_gmail.com,FALSE
3111089,12544-321-150-226,"(58.5 - 75.5]","(38911.5 - 63489.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 10","chrome 63.0",1366x768,desktop,Windows,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_yahoo.com,FALSE
3112593,12544-321-150-226,"(49.5 - 58.5]","(63489.5 - 87347]","(427.5 - 542.5]","(-inf - 214.5]","Mac OS X 10_11_6","chrome 62.0",1440x900,desktop,MacOS,H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3113024,12544-321-150-226,"(116.5 - 160.5]","(141357.5 - 176963]","(542.5 - +inf)","(596.5 - +inf)","Windows 10","chrome 63.0",1366x768,desktop,Windows,H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_outlook.com,R_gmail.com,TRUE
3113986,12544-321-150-226,"(-inf - 26.5]","(296641 - 426782]","(427.5 - 542.5]","(596.5 - +inf)",id_30Null,"mobile safari 10.0",id_33Null,mobile,deviceInfoNull,C,visa,debit,"(290.5 - 291.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3115202,12544-321-150-226,"(58.5 - 75.5]","(63489.5 - 87347]","(383.5 - 416.5]","(214.5 - 304.5]","Windows 7","chrome 62.0",1920x1200,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3116364,12544-321-150-226,"(49.5 - 58.5]","(38911.5 - 63489.5]","(542.5 - +inf)","(416 - 506.5]","Windows 10","chrome 63.0",1366x768,desktop,Windows,H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
